"corpus","preloaded/pttenten20_fl5"
"subcorpus","-"
"concordance size","147"
"query","Query:[lemma=""as|os|te|nos|vos|lhes""] [tag=""V.*""] [lemma=""para""][tag=""V.N.*""] within <doc (genre=""legal"") & (tld=""br"") />"
"Reference","Left","KWIC","Right"
"cosif.com.br","não é trabalho de asseguração, não temos que verificar a exatidão ou integralidade das informações que V.Sas.","nos forneceram para compilar","essas demonstrações contábeis. </s><s> Dessa forma, não expressamos opinião de auditoria ou conclusão de revisão sobre se"
"cosif.com.br","não é trabalho de asseguração, não temos que verificar a exatidão ou integralidade das informações que V.Sas.","nos forneceram para compilar","essas demonstrações contábeis. </s><s> Dessa forma, não expressamos opinião de auditoria ou conclusão de revisão sobre se o"
"cosif.com.br","o que dizia antes e o que está fazendo agora. </s><s> Tudo está bem evidente em nosso dia a dia. </s><s> Basta conversar com as pessoas que","nos cercam para observar","a insatisfação geral e o desânimo daqueles que não estão conseguindo ver o um futuro promissor. </s><s> Muitos estão sendo"
"cosif.com.br","para dirigir os NOSSOS bens. </s><s> Enquanto não percebermos que nós somos culpados, não nos incumbiremos do dever de","nos empenharmos para evitar","o prejuízo de uma nação. </s><s> Você citou uma frase muito interessante, que nas suas entrelinhas explica tudo: ""É o Estado"
"cosif.com.br",". </s><s> Veja o textos sobre as Desvios ou Desfalques em Fundos de Pensão de Estados norte-americanos, com dados de 2013. </s><s> Eles","nos pediram para desenvolver","métodos para detectar quem seriam as novas Enron e Tyco antes que os escândalos ocorressem. </s><s> Eles queriam ferramentas"
"sp.gov.br",". </s><s> Portanto nós, para protegermos as crianças e os adolescentes que poderão vir a ser vítimas de violência, temos que","nos educar para perceber","os sinais. </s><s> Quando uma menina, ou mesmo um menino está muito tímido, muito silencioso, muito choroso na classe de aula,"
"sp.gov.br","uma história. </s><s> Nossa história será escrita. </s><s> Sua história será divulgada, será escrita. </s><s> Posso ouvir um ""Amém""? </s><s> O Senhor","te chamou para fazer","história e não para ser uma lenda. </s><s> Assim, receba essa palavra em nome de Jesus: ""Não desista, não olhe para trás. </s><s> Seja"
"sp.gov.br","a desqualificaria), mas como um tema de real interesse para os rumos políticos e econômicos do País, estaremos melhor","nos capacitando para corrigir","as falhas atuais deste modelo - do qual o povo de São Paulo acabou tornando-se a primeira grande vítima - e, ao mesmo tempo"
"camex.gov.br","de que sua anormalidade poderia afetar o seu exame objetivo de evidências positivas, conforme exposto abaixo: </s><s> ""Nós","nos apressamos para demonstrar","que nossa decisão não deve necessariamente ser entedida como dizer que não poderia nunca existir quaisquer razões"
"sp.gov.br","defesa dos valores populares e a imprensa que combatemos porque não cumpre seu papel de informar a população. </s><s> Temos de","nos preparar para superar","esse problema para que a imprensa e os jornalistas efetivamente cumpram seu papel histórico, que esteve na origem da"
"camara.leg.br","a notícia foi publicada em outros veículos de imprensa ou sites </s><s> Desconfie de textos com muitos adjetivos e daqueles que","te pedem para compartilhar","com o ""maior número de pessoas"" </s><s> Duvide de textos mal redigidos, com muitos erros de Português </s><s> No caso de vídeos ou"
"camara.leg.br","e terminais rodoviários, a aferição diária da temperatura dos trabalhadores e a afixação de cartaz nos veículos e","nos terminais para informar","aos passageiros sobre a obrigatoriedade e a importância do uso de máscara e da adoção das medidas de proteção contra a"
"camara.leg.br",", como o sexo ou cor dessas pessoas"", observou o parlamentar. ""Tais percentuais são significativos para que","nos esforcemos para atender","esses deficientes, e é necessário dispor das maiores informações possíveis para tomar uma decisão"". </s><s> A deputada"
"camara.leg.br",", como qualquer cidadão, o sofrimento das pessoas em torno das escolas que estão caindo aos pedaços, e nós estamos aqui","nos reunindo para homenagear","um Governo falido, um Governo que já não governa, para autorizar, eventualmente, se prossiga com a discussão de uma"
"camara.leg.br","dos Deputados, ressalta a importância da parceria, que possibilitou a montagem da rádio FM legislativa em Manaus: ""","Nos unimos para levar","à população amazonense as notícias e acontecimentos direto do Plenário de nossas casas legislativas. </s><s> A"
"camara.leg.br","<s> Eu nunca vi a Polícia Militar aqui ou as Forças Armadas andando nesses corredores pedindo aumento salarial. </s><s> Nós sempre","nos mobilizamos para defender",". </s><s> Na hora em que o Carimbão falou da diferença salarial entre o coronel e o delegado, lembrei-me de que ouvi um delegado,"
"camara.leg.br","de carne bovina brasileira. </s><s> Então, nosso esforço é contínuo. </s><s> Estamos em debate com os senhores, mas não deixamos de","nos esforçar para aumentar","as nossas exportações em 5, 6_bilhões. </s><s> O SR. PRESIDENTE (Deputado Luiz Carlos Setim) - Muito obrigado, Dr. Otávio,"
"camara.leg.br","FERRO - Sr. Presidente, apenas desejo agradecer aos servidores da Casa e do meu gabinete, à Assessoria que a Casa","nos forneceu para elaborar","o texto e ao Senador Antonio Valadares, que também compreendeu a importância das alterações sugeridas, a colaboração"
"camara.leg.br","antes que o projeto avance -, a começar pelo que foi citado aqui pelo Deputado Marcelo Guimarães Filho. </s><s> No momento em que","nos preparávamos para dar","este grande avanço - o projeto já estava na linha de chegada ao plenário - o Governo nos surpreendeu com o envio do Projeto"
"camara.leg.br","manter as suas, entre aspas, ""prerrogativas"", sem sentar para conversar. </s><s> A primeira coisa que discutimos quando","nos sentamos para conversar","é o seguinte: o modelo está falido. </s><s> Mas nós não temos capacidade para sentar e discutir um novo modelo. </s><s> Como o senhor bem"
"camara.leg.br","Amauri Teixeira) - Por fim, passo a palavra ao Sr. Alexandre Peña Ghisleni por 1 minuto. </s><s> O Presidente da Mesa já está","nos pedindo para encerrar",". </s><s> O SR. ALEXANDRE PEÑA GHISLENI - Presidente Amauri, muito obrigado. </s><s> Eu endosso as observações do Dr. Ricardo sobre a"
"camara.leg.br","são mais. </s><s> Eles são imprescindíveis. </s><s> Aí vão dizer: ""Ah, o discurso é esse, mas, e as melhorias?"" Vamos à luta! </s><s> Vamos","nos juntar para dar","a eles as melhorias de que precisam e a dignidade. </s><s> Eu tenho militares na minha família e, como tal, reconheço, respeito e"
"camara.leg.br","de minha parte, há alguma insegurança quanto à constitucionalidade ou não da proposição. </s><s> E, no caso de dúvida, sempre","nos voltamos para favorecer","o réu ou o autor. </s><s> Portanto, considerando o fato de que a matéria merece ser aprovada e, somando-se isso à dúvida que tenho"
"camara.leg.br","negociantes para este transporte: e vós voltareis com a primeira tropa que se puder apromptar, ficando o Official que","vos acompanha para vir","com aquella que ultimamente se expedir desta Commissão. </s><s> Deverá tambem vir alguma artilharia, e mandar-se para o Rio de"
"camara.leg.br","belíssimo relatório apresentado hoje que foi votado na Comissão. </s><s> E quero também parabenizar todos os partidos que","nos apoiaram para vencer","a obstrução feita pelos outros partidos. </s><s> Quem ganhou com isso foi o Brasil, foi o Maranhão, foi a cidade de Alcântara. </s>"
"camara.leg.br","fundamentais e universais, para todos, por um mundo mais igualitário e justo, atrativos que nos empolgam e","nos inspiram para assumir",", mais e mais, atribuições e responsabilidades"". </s><s> Convite para formação </s><s> Por iniciativa da deputada Ana, as lideranças"
"camara.leg.br","pelo fortalecimento dos municípios paulistas. ""Em um momento de crise como esse que estamos enfrentando, precisamos","nos unir para ajudar","as prefeituras a manterem serviços essenciais à população, como a saúde, a educação, a segurança e a mobilidade urbana"
"camara.leg.br","obstáculos por dia, que se tornam maiores quando olhamos ao redor e nos sentimos numa sociedade excludente, que só","nos enxerga para fazer","chacota"", disse. </s><s> Segundo ele, no Brasil há uma média de 700 pessoas que gaguejam para cada fonoaudiólogo em atuação, o"
"camara.leg.br","possibilidade de ganho no norte de Minas Gerais, tem abertura de crédito, mas não tem procura de investimento. </s><s> Devemos","nos mobilizar para fomentar","o turismo e atrair investidores para a região"". </s><s> O representante do Instituto do Patrimônio Histórico e Artístico"
"camara.leg.br","a 20% do superavit total do Brasil em 2008. </s><s> Isso tem grande significado em um período de grave crise econômica, em que","nos esforçamos para minimizar","a vulnerabilidade externa. </s><s> Os bons resultados não são fortuitos. </s><s> Decorrem de políticas implementadas com tal"
"camara.leg.br","muito bonita, mas o namoro não deu resultado. </s><s> Eles tinham uma pensão na Gameleira, na praia de Tambaú, onde de tarde nós","nos reuníamos para conversar",". </s><s> Quando terminava o expediente, ele ia para lá. </s><s> Tinha outros companheiros. </s><s> Inclusive me lembro do Pompeo, um"
"camara.leg.br","além do que hoje entendemos como necessárias. </s><s> Mas só saberíamos disso realmente adotando todas essas medidas. </s><s> Nós","nos oferecemos para servir","como modelo de retorno para toda a sociedade, em todas as esferas - municipais, estaduais, federais -, para a CBF também"
"camara.leg.br","orçamentária que está sendo apresentada está amparada na Emenda Constitucional no 95. </s><s> É essa a legislação que","nos ampara para oferecer","ao Congresso a nossa proposta orçamentária para o ano de 2021. </s><s> Aqui nós apresentamos esse mesmo valor do orçamento"
"camara.leg.br",", o Cidadania. </s><s> Nada mais havendo a tratar, lembro que há reuniões convocadas para esta semana: ainda hoje, às 14h,","nos reuniremos para tratar","da Situação da vacina da Pfizer e possível aquisição pelo Brasil; e às 17h, para debater os desafios da Tecnologia da"
"camara.leg.br","contexto da COVID, e as nossas constatações. </s><s> Nós, peritas e peritos do Mecanismo Nacional, desde o início da pandemia","nos dividimos para monitorar","os Estados. </s><s> Cada perita e perito ficou com aproximadamente três ou quatro Estados para monitorar, já que atualmente"
"camara.leg.br","protocolo do estudo clínico. </s><s> Realmente, foi impressionante não só a agilidade, mas também a dedicação e o tempo que","nos deram para discutir",", aprovar toda a requisição de informações e garantir a segurança de todo o estudo. </s><s> Então, primeiro, eu gostaria de"
"camara.leg.br","caminhar juntos. </s><s> Queria agradecer a oportunidade de poder falar, lembrando, Cláudia, que, depois, quando eu souber,","te ligo para combinarmos",". </s><s> Muito obrigado. </s><s> O SR. PRESIDENTE (Dr. Luiz Antonio Teixeira Jr. Bloco/PP - RJ) - Muito obrigado, Renato Fenili. </s><s> Passo"
"camara.leg.br",", e isso é muito importante. </s><s> Então, quero parabenizar toda a equipe da ANVISA. </s><s> Mas lembro que vamos precisar continuar","nos superando para garantir","segurança e eficácia a essas vacinas que estão sendo testadas na fase 3, com todo o rigor que a ANVISA tem, e para que os"
"camara.leg.br",". </s><s> Em nenhum momento, o Ministério nos trouxe a discussão sobre a participação na COVAX Facility. </s><s> O Ministro está","nos pedindo para colocar","a questão orçamentária no dia 14. </s><s> Eu vou convidar a Secretaria Executiva do Ministério da Saúde, para que explique o que"
"camara.leg.br","que entendemos pouco, porque ainda está sendo estudado pela literatura científica, vem sendo acompanhado. </s><s> Temos","nos esmerado para buscar","novas evidências e nos debruçado amplamente sobre os casos para termos as melhores condutas, por parte do Ministério. </s>"
"camara.leg.br",", nós, a academia com vários profissionais representantes de todas as partes do País, desenvolvemos e sobre a qual","nos debruçamos para trazer","uma colaboração para o enfrentamento da COVID. </s><s> Quero dizer, com toda a humildade, que esta proposta é um ponto apenas,"
"camara.leg.br","queremos evitar que, quando as 15_milhões de doses estiverem prontas para aplicação, nós ainda tenhamos que","nos reunir para decidir","em quem aplicar, para saber qual a necessidade de seringas, para saber quais são as agulhas que têm que ser compradas,"
